Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
4860.455	4860.782		T
4861.41	4861.83		T
4861.86	4863.625		T
4863.655	4864.13		T
4864.257	4864.659		T
4865.619	4865.888		T
4866.443	4866.693		T
4867.431	4867.576		T
4869.76	4874.47	x	
4872.242	4872.98		T
4874.667	4874.947		U
4875.26	4875.756		U
4875.395	4877.215	x	
4877.096	4878.224		T
4877.815	4877.975	x	
4881.336	4881.635		T
4881.975	4882.059		T
4882.098	4882.444		T
4883.042	4883.491		T
4885.329	4885.628		T
4885.871	4886.842		T
4887.295	4888.356		T
4889.012	4889.339		T
4891	4891.514		T
4891.624	4891.966		T
4892.055	4894.235	x	
4893.63	4894.511		T
4895.478	4896.083		T
4897.705	4898.005	x	
4898.201	4899.778		T
4900.174	4901.406		T
4903.026	4903.527		T
4903.793	4904.117		T
4905.386	4905.989		T
4907.272	4907.752		T
4907.884	4909.037		T
4910.822	4911		T
4911.072	4911.656		T
4913.563	4913.813		T
4916.665	4916.864		N
4918.436	4918.692		T
4918.901	4919.228		T
4919.438	4919.91		T
4920.452	4921.11		T
4921.215	4921.352		T
4921.468	4921.569		T
4921.696	4921.796		T
4921.898	4921.989		T
4922.215	4922.549		T
4923.375	4924.085	x	
4924.433	4924.612		T
4925.26	4925.98	x	
4926.124	4926.725		T
4926.824	4927.049		T
4927.074	4927.514		T
4927.844	4928.078		T
4929.762	4930.65		T
4931.3	4932.374		T
4932.938	4933.737		T
4933.808	4933.871		N
4934.241	4934.867		T
4935.67	4937.04	/bq b4/	
4937.232	4938.746		T
4939.186	4941.002		T
4941.006	4941.362		T
4941.015	4943.145	x	
4942.84	4944.943		T
4945.278	4946.445		T
4946.514	4946.715		T
4946.75	4947.7	/b7 \/	
4947.947	4948.558		T
4949.341	4949.87		T
4950.737	4951.059		T
4952.475	4953.846		T
4953.862	4954.233		T
4954.262	4954.827		T
4954.934	4955.218		T
4955.245	4955.869		T
4955.941	4956.216		T
4956.344	4956.922		T
4959.455	4960.834		T
4961.882	4963.472		T
4963.472	4964.894		T
4964.515	4965.715	fuss	
4964.993	4966.208		T
4967.601	4967.995		N
4968.62	4969.285		U
4969.813	4970.019		U
4971.808	4972.514		T
4972.521	4972.86		T
4973.181	4973.862		T
4974.588	4975.397		T
4979.417	4979.792		N
4979.834	4980.972		N
4982.059	4982.299		N
4982.497	4983.455		N
4984.057	4984.3		N
4984.326	4984.74		N
4984.965	4985.825	x	
4986.08	4986.261		T
4986.455	4986.893		T
4987.255	4988.725	x	
4987.316	4987.949		T
4988.014	4988.726		T
4988.95	4990.45	cry	
4989.137	4990.402		T
4990.425	4990.604		T
4990.687	4991.759		T
4991.791	4992.587		T
4994.501	4994.828		T
4994.883	4995.496		T
4995.554	4996.576		T
4996.602	4996.816		T
4996.935	4997.671		T
4997.693	4998.664		T
4998.701	4998.951		T
4998.992	5000.27		T
5000.278	5000.468		T
5000.545	5000.814		T
5000.831	5001.772		T
5001.37	5003.29	x	
5002.239	5002.256		T
5002.256	5003.685		T
5003.701	5003.89		T
5003.997	5005.885		T
5007.22	5007.541		T
5009.132	5010.13		T
5010.486	5011.515		T
5011.49	5013.2	/e bu/	
5012.792	5015.05		T
5015.129	5016.664		T
5020.456	5020.709		T
5020.738	5021.675		T
5021.794	5022.53		T
5022.445	5023.595	x	
5023.172	5024.763		T
5024.31	5025.35	/we bu/	
5025.641	5026.891		T
5027.02	5031.29	/w8 \/	
5027.408	5028.321		T
5029.175	5031.034		T
5032.125	5034.935	x	
5035.31	5037.23	x	
5037.261	5037.904		T
5037.937	5038.353		T
5038.692	5039.805		T
5039.34	5040.37	x	
5040.61	5042.057		T
5043.735	5045.511		T
5046.383	5047.423		N
5047.235	5047.795	sneeze	
5048.103	5048.278		T
5048.457	5048.907		T
5048.935	5049.455	laugh	
5049.682	5050.096		T
5050.858	5051.781		T
