Begin Time - ss.msec	End Time - ss.msec	InfantVoc	AdultDirection
19662.302	19662.746	breath	
19663.51	19664.543	x	
19664.551	19665.435	breathing	
19665.927	19666.076	x	
19666.814	19667.305	x	
19667.552	19667.896	x	
19670.367	19670.529	x	
19671.043	19671.208	snort	
19671.434	19671.709	breath	
19671.943	19672.185	breath	
19674.032	19674.346	breath	
19674.477	19675.49	 breathing	
19675.66	19675.96	breath	
19676.413	19676.611	x	
19677.035	19677.606	breathing	
19678.017	19678.487	x	
19678.712	19679.198	x	
19679.851	19680.09	x	
19681.395	19682.23	breath	
19682.616	19682.886	breath	
19683.107	19684.12	x	
19684.13	19684.652	breath	
19684.668	19685.612	breathing	
19685.696	19686.077	breath	
19686.424	19686.774	breath	
19686.997	19688.175		T
19689.881	19690.367		T
19690.595	19691.31	/h3]/	
19691.518	19691.698		T
19691.811	19692.353		T
19698.375	19698.735	breath	
19699.043	19699.524	breath	
19699.599	19699.871		T
19700.211	19700.563	x	
19702.208	19704.375	/\ b3] b1\/	
19704.758	19706.534		T
19707.909	19708.433	breath	
19708.591	19709.313	breathing	
19711.377	19712.102		T
