"","InfantID","startsec","endsec","addressee","intensity","meanf0Hz","meanf0mel","stdf0mel","stdf0Hz"
"3246","WW33",38045.56,38046.3,"N",63.9724196218316,253.509388786491,205.865321632954,55.3762094562638,75.647093669879
"3247","WW33",38046.384,38047.271,"N",58.923414891598,329.991316515587,244.541660643959,125.194634842728,202.350371567423
"3248","WW33",38048.153,38048.809,"N",62.3142968695989,350.523211617003,267.953511710911,59.4105025613953,100.941024662741
"3249","WW33",38048.938,38049.902,"N",52.4810249963468,154.365087727013,133.073627205709,54.646152730093,82.7088713638441
"3250","WW33",38050.551,38051.454,"N",60.5712286703829,296.37639952568,235.447159474718,43.1980649275698,63.8150644240486
"3251","WW33",38051.874,38053.05,"N",53.5165564413935,124.844163303415,110.981000710179,39.8689324392632,54.363457245482
"3252","WW33",38053.888,38054.992,"N",55.3614931286862,425.899312572696,311.270901567563,69.0756535523053,119.536869442321
"3253","WW33",38056.058,38056.685,"N",60.5799749992935,324.559428529386,253.710944133871,39.0933264354367,65.0366113057435
"3254","WW33",38057.62,38057.864,"N",57.2066137140591,NA,NA,NA,NA
"3255","WW33",38060.535,38061.489,"T",72.2383073869921,294.257526861401,230.56724689432,73.6942503688695,122.237440233486
"3256","WW33",38063.82,38064.805,"U",67.0221306940042,528.37018566987,361.112037292336,101.176364455075,201.513598922352
"3257","WW33",38070.149,38070.679,"T",44.6794712768955,383.241093517637,273.893935884728,138.866347831761,231.131777931784
"3258","WW33",38073.232,38073.763,"T",44.4100138684907,373.41550730644,272.504622376398,116.234444143443,209.175524291957
"3259","WW33",38076.181,38076.833,"T",43.5056693241194,336.061465033844,236.755693161889,166.518546520813,281.030489169946
"3260","WW33",38079.237,38080.042,"T",43.3792474497832,174.248185431947,138.476021236346,108.62698790249,195.098735674055
"3261","WW33",38082.224,38083.265,"T",67.6299308834581,271.310907469555,205.019689694556,125.839824294258,213.528239063268
"3262","WW33",38083.556,38084.475,"T",77.9337941832944,268.629109054245,211.672329121085,83.5951651014829,148.823169225257
"3263","WW33",38084.649,38086.721,"T",70.9447085834866,226.496795844938,187.078323170868,53.2821303200045,77.256512725064
"3264","WW33",38087.12,38087.512,"T",69.7742244665323,467.751736752324,338.474413890086,4.76061121521097,8.81824622585955
"3265","WW33",38094.758,38096.069,"T",74.6809864265689,498.491634615684,345.050678324171,107.688131608502,186.431914423561
"3266","WW33",38097.904,38099.064,"T",65.826205311562,171.493338376351,149.265946206654,3.04333576064242,3.98753354126121
"3267","WW33",38099.521,38100.841,"T ",65.2582245051452,186.023390457517,160.12570420603,11.2998582200904,14.8786772842812
"3268","WW33",38101.516,38103.252,"T ",65.4241924771746,301.439926185813,240.340578727193,4.13316047443853,6.3791588596778
"3269","WW33",38103.781,38104.432,"T",72.248101227985,544.087480440242,370.752378379008,97.021535296869,166.151910358771
"3270","WW33",38105.133,38107.638,"T",71.4511344282121,746.193864509106,469.539955785921,46.8516994599467,108.36508288726
"3271","WW33",38108.309,38109.43,"T",69.1849582928344,671.274881808176,435.235166717923,65.8937661135629,126.002273178719
